_id,days,destinations,itinerary,nights,price,themes,titleText
64149f6d9aef4889404c4d7e,3,Nainital (2N) - Corbett (1N),"Detailed Day Wise ItineraryDay 1 - Delhi to Nainital (325 km // 08 Hrs )Arrive at Delhi and proceed to Nainital. Nainital is Kumaons largest town and Beautiful  hill Station  situated around Naini Lake. Rest of the evening at leisure. Overnight at Nainital.Day 2 - Nainital SightseenToday proceed to visit Naina Devi Temple, Hanuman Garhi, Naina Peak where one can enjoy the panoramic vistas of snow-capped Himalayas & Nainital Valley. Evening visit the local market at the Mall road where one can shop for different types of candles. Overnight in Nainital.Day 3 - Nainital to Jim Corbett (65 Km// 02 Hrs )After breakfast proceed to your journey to the jungles of Corbett. On arrival check in to your hotel. On arrival you may choose to enjoy the evening safari on your own at an additional cost. Jim Corbett National Park is known for animals like tigers, elephants, sambar, chitals, nilgai and 600 different species of birds. Overnight in Corbett. Rest of the evening at leisure.Day 4 - Corbett to Delhi (242 km// 06 Hrs )After breakfast, proceed to Morning safari. Check out and then proceed to Delhi Airport or Station to board your flight or train to your hometown.MoreLess",4,13799,"Nature Walks, Lakes, Hill Station, Wildlife, Sightseeing, ",Nature Of Heaven Nainital & Corbett
64149f749aef4889404c4d80,4,Port Blair (1N) - Havelock (2N) - Port Blair (1N),"Detailed Day Wise ItineraryDay 1 - Arrival at Port BlairArrival at Port Blair Airport & move to the hotel with our envoy. Start the breathtaking trip to Corbyns Cove Beach, one of the most picturesque, coconut palm fringed beach, 7 kms away from Port Blair town, and to the Cellular Jail, a place of pilgrimage for all freedom loving people. One can also view the history of the heroic freedom struggle which is brought alive in a moving Light & Sound Show at the Cellular Jail.Day 2 - Port Blair - Havelock (54 Kms)Early morning departure to Havelock Island (54 kms by sea from Port Blair). Enjoy your afternoon at the World Famous Radha Nagar Beach (Beach number 7). Overnight stay at respective Hotel / Resort at Havelock Island.Day 3 - HavelockAfter a leisure breakfast, we sail for Elephant Beach by sharing boat. The travel time is around 45 minutes to reach Elephant Beach. This beach has one of the best coral reefs in the world & the underwater marine life is very lively & colorful. Please do not forget to take snacks for the trip and lots of drinking water & changing dress for the day trip or advised. After the completion of the coral island tour, return back to resort in Havelock Island.Day 4 - Havelock - Port BlairEntire Morning at leisure. After checking out from the Resort by 0800 hrs, leave your baggage at the Reception of the Resort and proceed to Kala Pathar by road. Get a glimpse of various Resorts & Dive centers Enroute. Sail for Port Blair in the evening. Upon return from Havelock Island overnight stay at respective Hotel at Port Blair.Day 5 - Departure from Port BlairCheckout from the hotel & drop at airport.MoreLess",5,21599,"Student, Shopping, Family & Kids, Beach, Family, ",Simply Andaman
64149f7c9aef4889404c4d82,3,Varanasi (3N),"Detailed Day Wise ItineraryDay 1 - Day 1: Arrival in Varanasi + Evening Ganga AartiA representative will pick you up from the airport or railway station and take you to a pre-booked hotel. The rest of the afternoon is free. You can roam around the place or take up souvenir shopping tours around your hotel.By evening, you would be taken to Dashashwamedh ghat to enjoy Ganga Aarti.Ganga Aarti is an iconic ritual process done on the banks of the river, every evening to please River Ganges and God of Fire. The ghat will be very crowded during this ritual and you can choose to hire a boat during the ritual to watch the process from the river, on a boat. After Aarti, you will be taken back to your hotel.Day 2 - Day 2: Varanasi To Morning Boat Ride-Sarnath - Temple TourThe tour starts early in the morning on the second day. You will be taken on an early morning Ganges cruise. This boat ride is the best way to enjoy top ghats and rituals performed in each ghat. You can find many people bathing in the river. The foggy morning is also the best time for photo enthusiasts. After the boat ride, you will be taken on a temple tour to enjoy the morning rituals in famous temples like Sankat Mochan Hanuman temple, Kashi Vishwanath temple, Annapurna temple, Manas Mandir BHU and others. Later, you will be taken back to the hotel for breakfast and rest.By early afternoon, you will be taken on a road trip to Sarnath. Sarnath is the spot where Lord Buddha delivered his sermon after getting enlightenment. Top attractions visited in Sarnath are archeological museum, Buddha temples, stupas and others. You will be taken back to Varanasi by early evening and the rest of the day is yours. You can enjoy boat ride, shopping, temple visit or try delicacies of Varanasi.Overnight stay in Varanasi.Day 3 - Day 3:Varanasi - RamnagarBy early afternoon, you would be taken back to Ramnagar where you can enjoy the Ramnagar Fort. You will be visiting the fort by Ferry if you are choosing the trip during monsoon season. Else, you will be taken to the fort via a bridge. The fort contains elephant traps, astrological clocks, museums and other attractions. This 17th century fort is the residence of kings of Varanasi. Even now, the royal residence of the current king is inside the fort but the area is restricted.Day 4 - Day 4: DepartureAfter breakfast in your hotel, the rest of the day is free until it is time for your departure flight or train. The representative will take you back to the airport / railway station. You can also choose to stay back in the city or take up road trips to other destinations as per your plan.MoreLess",4,14000,"Weekend Trips, Family, Cultural & Heritage, Religious Tours, Bestseller, ",Varanasi Sarnath Ramnagar Tour
64149f849aef4889404c4d84,4,Gangtok (2N) - Darjeeling (2N),"Detailed Day Wise ItineraryDay 1 - NJP Station / BAGDOGRA (IXB) Airport��� Gangtok (5500 FT / 120 KMS / 5 HRS)On arrival at NJP Railway Station / Bagdogra (IXB) Airport you will be assisted to board your vehicle to Gangtok. Upon arrival proceed for check-in at hotel. Evening free for relaxation. Overnight stay at Gangtok.Day 2 - Gangtok - Tsomgo Lake Excursion (12400 FT / 43 KMS / 3 HRS)After breakfast proceed for a full day excursion to Tsomgo Lake with an average depth of 50ft. spend a few blissful hours gazing at the absolute perfection of natural beauty at the Tsomgo lake and surrounding scenic view, further drive will take you to another holy site BABA MANDIR visit and return back to Gangtok. Overnight at the hotel. Optional Visit - One can visit Nathula Pass (Indo-china boarder) by paying supplement, the visit is subjected to Permit and it's not guaranteed, Nathula Pass remains closed on Monday & Tuesday.Day 3 - Gangtok ���Darjeeling (6700 FT / 102 KMS / 4 HRS)After breakfast proceed to Darjeeling. Upon arrival, check-into the hotel. Evening free for relaxation / self activity. Overnight stay at hotel.Day 4 - Darjeeling - Sunrise & City TourEarly morning at around 4:00 AM drive to Tiger Hill to view sunrise over Kanchendzonga Peak (subject to clear weather). On the way back visit Ghoom Monastery, Peace memorial & Batasia Loop. Back to hotel for breakfast & freshen up – After breakfast proceed to city tour includes Padmaja Naidu Zoological Park, Himalayan Mountaineering Institute (Closed on Thursday), Ropeway (Ticket on direct payment basis), Tensing Gumpo Rock, Tibetan Refugee Self Help Centre (Closed on Sunday), Tea Estate (Outer View), Natural History Museum (Sunday Closed), Peace Pagoda. Back to hotel. Evening free to take a tiny walk around mall road. Overnight stay at hotel.Day 5 - Darjeeling - NJP station / Bagdogra (IXB) Airport (105 KMS / 3-4 HRS)After breakfast departure transfer to NJP Station / Bagdogra (IXB) Airport for your onwards journeys.Tour Ends.MoreLess",5,25499,"Shopping, Family, Hill Stations, Bestseller, Hdfc, ",4 Nights Best of Sikkim and Darjeeling
64149f8c9aef4889404c4d86,3,Varanasi (3N),"Detailed Day Wise ItineraryDay 1 - Day 1: Varanasi Arrivals + Evening Ganga AartiA representative will meet you at the railway station or airport and accompany you to a pre-booked hotel. The rest of the day until sunset is free. You can rest for the day or take up small leisure sightseeing or shopping in Varanasi.Before sunset, you will be taken to Dashashwamedh Ghat where Ganga Aarti, an iconic ritual of Hindus will be conducted. If you wish, you can hire a boat and watch the ritual from the water. This would be easier to photograph thousands of oil lamps floating on the river by the end of the ritual.After Aarti, you will be escorted to your hotel where you can enjoy dinner and rest for the day.Overnight stay in Varanasi.Day 2 - Day 2: Varanasi To Morning Boat Ride To Sarnath To VaranasiThe tour starts early in the morning on the second day. You will be taken on an early morning Ganges cruise. This boat ride is the best way to enjoy top ghats and rituals performed in each ghat. You can find many people bathing in the river. The foggy morning is also the best time for photo enthusiasts.After the boat ride, you will be taken on a temple tour to enjoy the morning rituals in famous temples like Sankat Mochan Hanuman temple, Kashi Vishwanath temple, Annapurna temple, Manas Mandir BHU and others. Later, you will be taken back to the hotel for breakfast and rest.By early afternoon, you will be taken on a road trip to Sarnath. Sarnath is the spot where Lord Buddha delivered his sermon after getting enlightenment. Top attractions visited in Sarnath are archeological museum, Buddha temples, stupas and others. You will be taken back to Varanasi by early evening and the rest of the day is yours. You can enjoy boat ride, shopping, temple visit or try delicacies of Varanasi.Overnight stay in Varanasi.Day 3 - Day 3: Varanasi To Allahabad To VaranasiAfter breakfast, you will be taken on a road trip to Allahabad. It takes three hours to reach Allahabad. The first spot enjoyed in Allahabad is Triveni Sangam where the three rivers, Ganga, Yamuna and Saraswati meet. It is a holy spot and you can find many rituals happening in the place. Later, you will be taken on a sightseeing tour that covers Anand Bhavan museum, Hanuman temple, Swaraj Bhawan and others. You will be taken back to Varanasi by early evening. Overnight stay in Varanasi.Day 4 - Day 4: Varanasi DepartureAfter breakfast, you will be taken to the railway station or airport as per your trip plan. If desired, you can stay back in Varanasi and enjoy the city.MoreLess",4,14000,"Affordable, Weekend Trips, Family, Cultural & Heritage, Bestseller, ",Varanasi Allahabad Tour
64149f929aef4889404c4d88,6,Port Blair (2N) - Havelock (2N) - Neil Island (1N),"Detailed Day Wise ItineraryDay 1 - Portblair-Pickup From AirportOn arrive at Port Blair airport, our representative will receive and transfered to the hotel.Evening proceed for Cellular Jail (National Memorial),and in the evening, enjoy Light and Sound Show at Cellular Jail.Overnight stay at the hotelDay 2 - PORT BLAIR - ROSS ISLAND - NORTH BAY ISLANDAfter breakfast proceed for a full day cruising towards Ross Island & NorthBay Island (Closed Wednesday)First we starts the exhilarating journey (by boat) to Ross Island (Netaji Subhash ChandraBose Dweep).A small museum displays photographsand other antiques of the Britishers, relevant to these Islands.From Ross Island, we proceed for a joyful trip to North Bay island (Coral Island) offeringexotic coral, colourful fishes and underwater marine life. We can view this colourful corals &underwater marine life.You can enjoy water sports activities in North Bay Island (On direct Payment Basis)Day 3 - PORT BLAIR - HAVELOCK ISLAND (Swaraj Dweep)Today morning after breakfast, check out from Port Blair Hotel and visit Carbyn's Cove Beach and enjoy Complimentary Seakarting with Self-drive experience for 20 minutes at Corbyn’s Cove BeachAfter that proceed towards Havelock Island. The Journey ofHavelock Island starts by ferry from Port Blair Harbour. The sailing duration is around 90 to 120minutes.On arrival at Havelock Island, our representative will receive at Harbour and assist tocheck-in to the resort, overnight stay at Havelock Island.Day 4 - HAVELOCK ISLANDAfter breakfast, visit Radhanagar Beach (Beach No. 7), the Times Magazine crowned oneamong the best beaches in Asia. The wide sandy beach is ideal for swimming, play with hightides, sea bathing and basking. There are multiple options for multi-cuisine restaurant atHavelock and paradise for sea food lovers, afternoon free at leisure and overnight stay atHavelock Islands.Day 5 - HAVELOCK ISLAND - NEIL ISLANDAfter breakfast, proceed toward Havelock Harbour to board theferry for Neil Island .On arrival at Neil Island transfer to Hotel.Afternoonexplore Neil Island with a sightseeing of Bharatpur Beach, Sitapur Beach and Laxmanpurnatural rock formation famous as Natural Bridge. After the sightseeing, return back to thehotel and overnight stay at Neil Islands.Day 6 - NEIL ISLAND - PORT BLAIRAfter breakfast, check out from the hotel and proceed back to Port Blair Island .On arrival at Port Blair transfer to thehotel.Overnight stay atPort Blair.Day 7 - Departure from Port BlairCheck out from the hotel and head to the airport for your journey back home, with memoriesof the mesmerizing Andaman and Nicobar Islands.MoreLess",7,33499,"Family & Kids, Winter Special, Beach, Family, Hdfc, ","6 Nights in Andaman - Port Blair, Havelock & Neil with Sea Karting"
64149f9a9aef4889404c4d8a,5,Leh (2N) - Nubra Valley (1N) - Pangong (1N),"Detailed Day Wise ItineraryDay 1 - Arrival in Leh(3500m)After arriving in Leh, report at the hotel and meet the Adventure Nation team. Today is going to be an uneventful day as you are not supposed to venture out in the town, and just relax in the hotel. Flying directly to Leh from any city in India means you are going from a city in the plains to a high altitude place in just a span of a couple of hours which poses a risk of Acute Mountain Sickness (AMS) . Due to lack of vegetation the oxygen level in Leh is extremely low and thats why it is recommended to at least spend one day getting acclimatized. Drinking at least 3-4 litres of water is very important along with taking proper rest. Spend time in getting acquainted with the other travellers. Stay overnight.Day 2 - Leh local sightseeingAfter having breakfast you will be visiting Magnetic hill, Pathar Sahab Gurudwara, Hall of Fame, Monastery, Shanti Stupa, Leh Palace, Sangam Confluence. You can visit leh market in the evening. Overnight at Leh hotel.Day 3 - Leh to Nubra (3048m) | 160kmAfter a rather relaxed day in Leh, we continue our expedition and start riding towards Nubra Valley through whats considered the highest motorable road in the world i.e. Khardung La(5359m). The road towards the pass is well paved and tarred till the checkpoint near South Pullu and after crossing the checkpoint, the road starts to get slushy with loose rocks on one side. Get yourself clicked after reaching Khardung La and hit the road quickly as it is not safe to spend much time on top of the pass due to the high altitude and thin air. We stop for a quick lunch after climbing down from the pass and then continue our journey. After riding for another couple of hours, we make a brief stop to visit the 32m high Maitreya Buddha statue in Diskit Monastery. Our arrival in the valley will be welcomed by the white sand dunes and the sightings of the double-hump Bactrian camels grazing. Stay overnight at the hotel or campsite.Day 4 - Nubra to Pangong(4250m) | 260kmAfter having breakfast, we start riding towards the most photographed destination in Ladakh, Pangong Lake. Despite the fact that we are not going to cross any high pass today, the ride should be quite interesting as we ride on the much less travelled road via Shyok. Most of our ride is going to be along the beautiful Shyok River and through the villages like Agham, Shyok, Durbuk and Tangste. The road remains slushy along with some exciting water crossings and rocky terrain so being cautious is important. After crossing Durbuk, the last stretch of the ride is going to be along the lake. From the very first glimpse, the lake leaves an everlasting impression on the visitors. Get yourself photographed and just admire the wonder that is this shimmering blue lake. Overnight stay in tents.Day 5 - Pangong to Leh(3500m) | 150kmWake up to an enchanting sunrise over Pangong Tso and recommence your Ladakh expedition. Today we are going to ride the same route that we rode yesterday and after crossing Durbuk, we will start climbing the third highest motorable pass in the world, Chang La(5360m). After crossing Chang La, we halt for Lunch. After eating, we start our journey to Lah via Karu from where we start riding on the Manali-Leh Highway. Just before reaching Leh, we are going to pass through the Thiksey monastery and the popular Druk White Lotus School. There will be a short halt to explore the monastery and take some pictures. After riding for approximately an hour, we will arrive in Leh for the second time during the expedition. Stay overnight in a hotel.Day 6 - Departure from LehToday marks the last day of this motorcycling adventure. Have a relaxed breakfast with your fellow riders in the hotel and get on with your journey back home.MoreLess",6,14999,"Group Tours, Adventure, Camping, ",Motorbike Adventure In Ladakh
64149fa09aef4889404c4d8c,8,Barkot (2N) - Uttarkashi (2N) - Guptkashi_rampur (2N),"Detailed Day Wise ItineraryDay 1 - Dehradun - Barkot (180/06 -7 hrs)After breakfast, check out from hotel and Barkot, 06-07 hours drive, check in at camp. An overnight stay. Barkot is an ideal destination to stay for pilgrims of Shri Yamunotri, It is situated 45 Kms before Yamunotri temple, from where paranomic views of the Bandar punch Peaks can be seen.Day 2 - Barkot - Yamunotri - Barkot - (36 Kms drive & 6 Kms Trek one side)Early morning after breakfast, drive to Janki chatti, start trek to Yamunotri 6 kms. You have an option to either walk or hire Pony or by Doli at your own cost.After taking bath in Surya Kund (hot spring) visit Yamunotri temple""""Darshan""""and Pooja of pious""""Yamunaji""""at Divya Shila, Return to can an overnight stay.Yamunotri Temple- Situated at 3290 meters above ocean level. The Yamunotri Dham is the first hallowed destination of the Chardham Yatra. This Dham is committed to Goddess Yamuna, who regarded be as a daughter of the Sun God, Surya Dev.According to the mythological stories and convictions, the Yamunotri Dham was an isolation of a sage Asti Muni. For the duration of his life, the Asti Muni every day showered in both Ganges and Yamuna. Be that as it may, in his old age he didn't have the enough energy to reach Gangotri, yet his great deeds paid off and a flood of Ganges showed up inverse to Yamunotri for him. This fanciful story adds to the otherworldly worth of the Dham. Divya Shila :A rock pillar, worshipped before entering the Yamunotri Temple.Day 3 - Barkot - Uttarkashi (155 Kms / 6-7 Hrs)This morning after breakfast, check out from hotel and drive to Uttarkashi. On arrive check-in at the hotel. Later visit Vishwanath Temple, An overnight stay.Day 4 - Uttarkashi - Gangotri - Uttarkashi (100 Kms / 03 Hrs one side)After breakfast, we proceed to Gangotri Enroute enjoy picturesque Harsil valley, Bhagirathi River and the most magnificent view of the Himalayas. Reach at temple Darshan and perform pooja. Thereafter we drive back to hotel. Night stay.Gangotri -As per The Hindu mythology, Goddess Ganga - the daughter of Lord Brahma, showed herself as a waterway to acquit the transgressions of King Bhagirathi’s forerunners, taking after his extreme retribution of a few centuries, and Lord Shiva got her into his tangled locks to minimize the gigantic effect of her fall. She came to be called Bhagirathi at her incredible source. Along the right back of Bhagirathi stands the sanctum of Gangotri devoted to the Goddess. Roosted at a stature of 3042 meters (10,000 ft), it was developed in the mid 18th century by a Gorkha Commander, Amar Singh Thapa.Day 5 - Uttarkashi - Guptkashi (220 Kms / 09 Hrs)After breakfast, check out from hotel and drive to Guptkashi reach and check. An overnight stay.Day 6 - Guptkashi- Kedarnath- Guptkashi  [By Helicopter On Direct Payement)Early morning at 6.30 AM report to helipad in time board the chopper for Kedarnath. Upon arrival in Kedarnath, proceed to visit Shri Kedarnath Temple, performing Pooja and Darshan. Later reach at Helipad in time to board into chopper. Our driver will pick you from Helipad point and transfer to your hotel. Upon arrival check-in at hotel. Overnight stay at Guptkashi.Shri Kedarnath- is a majestic sight, standing in the middle of a wide plateau surrounded by lofty snow Covered peaks. The temple of Kedarnath, located at a height of 3,581 mts, stand at the head of the Mandakini River. The present temple, built in the 8th century by Adi Shankaracharya, stands adjacent to the site of an earlier temple built by the Pandavas. The inner walls of the assembly hall are decorated with figures of various deities and scenes from mythology. Outside the temple door a large statue of the Nandi Bull stands as guard. It is said that devotees who die here become one with Shiva himself.Day 7 - Guptkashi ��� Chopta - Badrinath (250kms/08-9hrs)After breakfast, check out from hotel and drive to Badrinath via visiting Chopta, it is known mini Switzerland and Medical forest. On arrive check – in at hotel.Evening: Visit at Badrinath temple. If time permits.Badrinath temple - It's so great to take in the way that this sacrosanct destination which is being dedicated to Lord Vishnu has been committed to humankind. The area where Lord Vishnu pondered under a Badri tree for thousand unremitting years and taught us a definitive method for welfare of humankind is exceptional on the planet. Today, this temple is considered as one of the holiest Hindu temples and is additionally one of the 108 Divya Desams, sacred holy places for Vaishnavites.Day 8 - Badrinath - Rudraprayag (160 Kms / 06 Hrs)After bath in the Taptkund visit & Darshan of Badrivishal. Brahamakamal is significant for Pinddan Shraddh of ancestors (Pitrus). There are other interesting sightseeing spot like Mana, Vyas Gufa, Maatamoorti, Bhimkund and the """"Mukh"""" of the Saraswati River. Just within the three kms of Badrinathjee.Later drive to Rudraprayag. On arrive check –in at hotel and night stay.Tapt-Kund - Just beneath the Shree Badrinath Ji temple lies the Tapt Kund hot sulfur spring that has a high therapeutic worth. It is a freshwater pool with the washing region of 16.1/2 feet by 14.1/4 feet. Despite the fact that the typical temperature of the spring is 55°c, the temperature of water continues expanding continuously amid the day. A dunk in Tapt Kund is viewed as a decent restorative cure for skin illnesses.Narad Kund - Narad Kund is arranged close Tapt Kund. It is accepted that the Badrinath icon was acquired from this Kund, Narad Kund boiling hot water spring is situated under the Garur Shila and holds a therapeutic worth. Fans take a plunge in this Kund before entering the Badrinath sanctuary for Darshan of Lord Badrinath.Vyas & Ganesh-Gufa - Vyas & Ganesh-Gufa cavern is situated in the Mana Village alongside numerous different caverns. It is accepted that in this cavern Ved Vyas directed his acclaimed epic of Mahabharata to Ganesh and accordingly it has been named Vyas Gufa. There is an icon of Ved Vyas indicated composition the granth (epic book) inside this hole.Beginning Source of Saraswati River - Manibhadrapur which is known as Mana village, the beginning source of river Saraswati. Bhimpul (bridge) according to myth it is build by Bhima during period of the Mahabharata.Day 9 - Rudraprayag - Haridwar (165 Kms / 06 hrs)After breakfast, drive to Haridwar via Rishikesh local sightseeing like Ram Jhula, Laxman Jhula, Triveni ghat temples and Ashrams. Check in at hotel. An overnight stay.MoreLess",9,40999,"Family, Religious Tours, Hill Stations, ",Chardham - Ex Haridwar
64149fa89aef4889404c4d8e,5,Srinagar (5N),"Detailed Day Wise ItineraryDay 1 - Arrive in Srinagar (Local Srinagar)Arrive and meet the representative at the Srinagar Airport. Get assisted and transferred to the deluxe houseboat. In the afternoon, take a Shikara ride on Dal Lake. Visit the floating vegetable gardens. While riding the Shikaras, enjoy bird-watching with plentiful species including Kingfisher, Little Bittern, Common Pariah Kites, Grebe etc. Have your dinner and spend the night in the deluxe houseboat or hotel.Day 2 - In Srinagar, Day Excursion to Sonamarg (80 Km/ approx. 1hr drive)Embark on a full day excursion to the picturesque 'meadow of gold' Sonamarg. Witness the beauty of the fast flowing Sindh River. You can opt for a pony ride to one of the glaciers for some fun in snow and ice (by your own payment). Return back to the hotel in Srinagar. Enjoy a comfortable stay and dinner in the hotel.Day 3 - In Srinagar, Day Excursion to Pahalgam (90 Km/ approx. 2hr drive)After breakfast, proceed to Pahalgam, the valley of shepherds. En-route, visit the saffron fields, Awantipura Ruins and Pampore. Enjoy the beautiful country side scenery. Drive through the beautiful pine forests. Arrive in Pahalgam. Enjoy the beauty of Lidder stream. Later, walk along pony trails with a magnificent view of the mountains. Spend overnight in Pahalgam hotel.Day 4 - In Pahalgam, Day Excursion to Gulmarg (56.9 Km / approx. 1hr 5mins drive)In the morning, leave for Gulmarg, the meadow of flowers. If weather permits, you can also have the view of Nanga Parbat. Enjoy the cable car ride, Gondola, for a mountain ride up to Khilangmarg. Spend the night in Gulmarg hotel.Day 5 - In Srinagar, Day Excursion to Srinagar (Local Srinagar)After having breakfast, go out for a sightseeing tour to world famous Mughal Gardens including Shalimar, Nishat, Botanical gardens, Tulip gardens, Chashmeshahi and Pari Mahal. All the gardens are situated on the banks of the Dal Lake with the Zabarwan hills in the background. Enjoy the dinner and an overnight stay in a deluxe houseboat or hotel.Day 6 - Srinagar AirportAfter breakfast, get transferred to Srinagar Airport. Board your flight with memorable experiences.MoreLess",6,15750,"Hill Station, Adventure, Exotic, ",Misty Srinagar
64149fae9aef4889404c4d90,4,Port Blair (1N) - Havelock (2N) - Port Blair (1N),"Detailed Day Wise ItineraryDay 1 - Port Blair Pickup From Airport - Corbyn's Cove Beach - Cellular Jail Light & Sound ShowArrive at Port Blair Airport and drive to hotel.Afternoon we proceed for Corbyn's Cove Beach - This beach is very nearer to the main city Port Blair in Andaman and Nicobar Islands. Beach has a lot of rejuvenation options like water sports.Evening enjoy Light & Sound Show at Cellular Jail - Light and Sound Show at Cellular Jail. Overnight stay at Port BlairDay 2 - Port Blair to Havelock IslandWe will proceed for Port Blair Harbour for your onward journey. We start our journey towards Havelock island via ferry. On arrive at Havelock Harbour, our representative will receive and transfer to hotel.Afternoon we proceed to Radhanagar Beach (Beach No. 7), the Times Magazine rated the finest beach among the best beaches in Asia. It is an ideal place for swimming, sea bathing and basking on the sun kissed beach. Overnight stay at HavelockDay 3 - Havelock - Excursion to Elephant BeachAfter breakfast you will proceed for Elephant Beach - Elephant Beach is one of the famous beaches perched on Havelock Island. This beach is ideal for watching beautiful corals and enjoying snorkellingling. Overnight stay at Havelock.Day 4 - Havelock to Port BlairAfter Breakfast checkout from the hotel and proceed for Port Blair. We start our journey towards Port Blair via ferry, on arrive at Port Blair Harbour, our representative will receive and transfer to hotel.Evening vist to Sagarika ( the Govt. Emporium of Handcraft) and local market for shopping. Overnight stay at Port BlairDay 5 - Depart from PortblairAfter breakfast at hotel, Check-out and transfer to the Portblair airport.This marks the culmination of a memorable trip to one of India’s natural wonders – the Andaman Islands.MoreLess",5,44999,"Shopping, Family & Kids, Winter Special, Beach, Family, ",4 Nights in Andaman with Sinclair and Silver sand
64149fb59aef4889404c4d92,4,New Delhi (1N) - Agra (1N) - Ranthambore (1N),"Detailed Day Wise ItineraryDay 1 - New Delhi SightseeingAfter your arrival at the New Delhi railway station/airport, head to your and check. Freshen up and set out for sightseeing New Delhi. You will be visiting the Red Fort, Qutub Minar, Humayun's Tomb, Jama Masjid, India Gate and the Akshardham Temple.Overnight stay at the hotel.Day 2 - Agra SightseeingAfter breakfast at the hotel, head to Agra. Visit Fatehpur Sikri en route. Once in Agra, visit the Taj Mahal and the Agra Fort. Overnight stay at the hotel.Day 3 - Ranthambhore SafariHave breakfast at the hotel and depart from Agra to Ranthambhore. Go on the safari at Ranthambore and spend a comfortable night at the hotel.Day 4 - Pink city visitAfter a scrumptious breakfast at the hotel, leave Ranthambhore and proceed to Jaipur. Visit the Birla Mandir, Jal Mahal, Amber Fort, Jaigarh Fort and the Nahargarh Fort in Jaipur. Overnight stay at the hotel.Day 5 - DepartureAfter breakfast at the hotel, head to the airport/railway station for your journey back home.MoreLess",5,16000,"Romantic, Adventure, Wildlife, Family, Sightseeing, ",Golden Triangle With Ranthambore Tour
